timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1748277248047,60,HTTP Request,201,Created,Thread Group 1-20,text,true,,486,240,1,1,http://localhost:8000/api/messages,59,0,1
1748277248139,62,HTTP Request,201,Created,Thread Group 1-21,text,true,,545,299,1,1,http://localhost:8000/api/messages,61,0,1
1748277248230,58,HTTP Request,201,Created,Thread Group 1-22,text,true,,478,232,1,1,http://localhost:8000/api/messages,58,0,0
1748277248323,80,HTTP Request,201,Created,Thread Group 1-23,text,true,,506,260,1,1,http://localhost:8000/api/messages,80,0,1
1748277248414,56,HTTP Request,201,Created,Thread Group 1-24,text,true,,483,237,1,1,http://localhost:8000/api/messages,56,0,0
1748277248507,61,HTTP Request,201,Created,Thread Group 1-25,text,true,,479,233,1,1,http://localhost:8000/api/messages,61,0,1
1748277248600,81,HTTP Request,201,Created,Thread Group 1-26,text,true,,492,246,1,1,http://localhost:8000/api/messages,80,0,1
1748277248694,67,HTTP Request,201,Created,Thread Group 1-27,text,true,,487,241,1,1,http://localhost:8000/api/messages,67,0,1
1748277248786,64,HTTP Request,201,Created,Thread Group 1-28,text,true,,493,247,1,1,http://localhost:8000/api/messages,64,0,1
1748277248880,77,HTTP Request,201,Created,Thread Group 1-29,text,true,,487,241,1,1,http://localhost:8000/api/messages,77,0,1
1748277248973,63,HTTP Request,201,Created,Thread Group 1-30,text,true,,501,255,1,1,http://localhost:8000/api/messages,63,0,1
1748277249070,59,HTTP Request,201,Created,Thread Group 1-31,text,true,,541,295,1,1,http://localhost:8000/api/messages,59,0,1
1748277249159,66,HTTP Request,201,Created,Thread Group 1-32,text,true,,491,245,1,1,http://localhost:8000/api/messages,66,0,1
1748277249255,76,HTTP Request,201,Created,Thread Group 1-33,text,true,,499,253,1,1,http://localhost:8000/api/messages,76,0,1
1748277249344,63,HTTP Request,201,Created,Thread Group 1-34,text,true,,502,256,1,1,http://localhost:8000/api/messages,63,0,2
1748277249439,61,HTTP Request,201,Created,Thread Group 1-35,text,true,,488,242,1,1,http://localhost:8000/api/messages,60,0,1
1748277249529,60,HTTP Request,201,Created,Thread Group 1-36,text,true,,478,232,1,1,http://localhost:8000/api/messages,60,0,1
1748277249625,58,HTTP Request,201,Created,Thread Group 1-37,text,true,,482,236,1,1,http://localhost:8000/api/messages,58,0,1
1748277249714,56,HTTP Request,201,Created,Thread Group 1-38,text,true,,513,267,1,1,http://localhost:8000/api/messages,56,0,1
1748277249813,67,HTTP Request,201,Created,Thread Group 1-39,text,true,,498,252,1,1,http://localhost:8000/api/messages,67,0,1
1748277249907,76,HTTP Request,201,Created,Thread Group 1-40,text,true,,490,244,1,1,http://localhost:8000/api/messages,76,0,1
1748277249994,67,HTTP Request,201,Created,Thread Group 1-41,text,true,,485,239,1,1,http://localhost:8000/api/messages,66,0,1
